ID;roomID;roomNo;Description;areClosed;Area (m2);Vertex_Indices;World_Coords_XY
195;100;;;0;2,19;[226, 228, 375, 374];[(-20.934, -29.953), (-20.644, -29.953), (-20.644, -22.391), (-20.934, -22.391)]
196;2;;;0;0,29;[374, 375, 377, 376];[(-20.934, -22.391), (-20.644, -22.391), (-20.644, -21.376), (-20.934, -21.376)]
197;100;;;0;0,10;[323, 376, 377, 325];[(-20.919, -21.002), (-20.934, -21.376), (-20.644, -21.376), (-20.665, -21.002)]
198;18;329;Компьютерный зал;0;125,90;[2, 230, 232, 234, 236, 238, 325, 377, 375, 228];[(-6.586, -29.975), (-6.586, -22.991), (-6.586, -22.711), (-6.586, -22.527), (-6.586, -21.216), (-6.586, -21.015), (-20.665, -21.002), (-20.644, -21.376), (-20.644, -22.391), (-20.644, -29.953)]
199;2;;Костюмерная;0;16,88;[224, 226, 374, 376, 323, 321, 373, 371, 369, 368];[(-22.82, -29.953), (-20.934, -29.953), (-20.934, -22.391), (-20.934, -21.376), (-20.919, -21.002), (-22.816, -21.002), (-22.82, -21.43), (-22.82, -22.41), (-22.82, -26.453), (-22.82, -26.616)]
200;2;;;0;6,95;[222, 364, 362, 359, 220];[(-23.309, -30.116), (-23.327, -26.616), (-24.162, -26.616), (-25.304, -26.616), (-25.304, -30.116)]
201;7;;Фойе актового зала;0;213,73;[206, 344, 342, 340, 338, 332, 330, 328, 326, 300, 295, 282, 284, 294, 297, 204];[(-42.928, -4.757), (-42.638, -4.762), (-41.242, -4.762), (-34.904, -4.762), (-33.498, -4.762), (-31.683, -4.762), (-31.683, -4.636), (-31.683, -3.396), (-31.683, -1.981), (-31.683, -0.436), (-31.683, 0.125), (-31.683, 14.245), (-31.84, 14.245), (-32.428, 14.245), (-33.82, 14.245), (-42.928, 14.242)]
202;1;;;0;8,76;[301, 327, 329, 331, 479, 480];[(-31.215, -0.436), (-31.215, -1.981), (-31.215, -3.396), (-31.215, -4.636), (-29.129, -4.636), (-29.129, -0.436)]
203;7;;Сцена;0;152,80;[357, 212, 214, 218, 358, 360, 361, 363, 365, 367, 370, 372, 319, 316, 346, 348, 350, 352, 353, 355, 354, 382, 383, 381, 390, 392, 393, 394, 395, 396, 397, 398, 399, 400, 391, 401, 403, 404, 405, 406, 407, 408, 409, 410, 411, 402, 380, 384, 385, 356];[(-37.851, -23.51), (-42.928, -23.51), (-42.928, -30.116), (-25.617, -30.116), (-25.617, -26.616), (-25.617, -26.453), (-25.304, -26.453), (-24.162, -26.453), (-23.327, -26.453), (-23.164, -26.453), (-23.164, -22.41), (-23.164, -21.43), (-23.166, -21.002), (-24.619, -21.002), (-24.619, -21.401), (-24.619, -22.688), (-24.619, -23.196), (-24.619, -23.541), (-24.937, -23.541), (-29.85, -23.541), (-29.85, -23.196), (-27.468, -23.196), (-27.468, -22.05), (-32.48, -22.028), (-32.477, -18.249), (-32.495, -18.094), (-32.547, -17.926), (-32.63, -17.753), (-32.743, -17.581), (-32.881, -17.416), (-33.042, -17.266), (-33.223, -17.141), (-33.418, -17.05), (-33.625, -17.002), (-33.836, -16.99), (-33.836, -16.99), (-34.048, -17.002), (-34.255, -17.05), (-34.45, -17.141), (-34.631, -17.266), (-34.792, -17.416), (-34.93, -17.581), (-35.043, -17.753), (-35.126, -17.926), (-35.178, -18.094), (-35.196, -18.249), (-35.188, -22.06), (-38.181, -22.05), (-38.181, -23.197), (-37.851, -23.197)]
204;9;;;0;1,75;[385, 384, 387, 389];[(-38.181, -23.197), (-38.181, -22.05), (-39.707, -22.05), (-39.707, -23.197)]
205;9;;;0;1,73;[388, 386, 383, 382];[(-25.956, -23.196), (-25.956, -22.05), (-27.468, -22.05), (-27.468, -23.196)]
206;9;;2;0;21,95;[483, 484, 482, 481, 414, 412, 378];[(-40.037, 19.193), (-40.037, 14.878), (-34.95, 14.878), (-34.95, 19.193), (-35.494, 19.193), (-36.419, 19.193), (-37.326, 19.193)]
207;7;;Зрительный зал;0;292,19;[210, 389, 387, 384, 380, 402, 411, 410, 409, 408, 407, 406, 405, 404, 403, 401, 391, 400, 399, 398, 397, 396, 395, 394, 393, 392, 390, 381, 383, 386, 388, 351, 349, 347, 317, 315, 336, 335, 334, 339, 341, 343, 345, 208];[(-42.928, -23.197), (-39.707, -23.197), (-39.707, -22.05), (-38.181, -22.05), (-35.188, -22.06), (-35.196, -18.249), (-35.178, -18.094), (-35.126, -17.926), (-35.043, -17.753), (-34.93, -17.581), (-34.792, -17.416), (-34.631, -17.266), (-34.45, -17.141), (-34.255, -17.05), (-34.048, -17.002), (-33.836, -16.99), (-33.836, -16.99), (-33.625, -17.002), (-33.418, -17.05), (-33.223, -17.141), (-33.042, -17.266), (-32.881, -17.416), (-32.743, -17.581), (-32.63, -17.753), (-32.547, -17.926), (-32.495, -18.094), (-32.477, -18.249), (-32.48, -22.028), (-27.468, -22.05), (-25.956, -22.05), (-25.956, -23.196), (-24.937, -23.196), (-24.937, -22.688), (-24.937, -21.401), (-24.937, -21.002), (-24.937, -20.11), (-24.937, -5.364), (-31.215, -5.36), (-31.683, -5.36), (-33.498, -5.36), (-34.904, -5.36), (-41.242, -5.36), (-42.638, -5.36), (-42.928, -5.363)]
208;100;;;0;2,63;[198, 200, 483, 378, 379];[(-42.928, 19.663), (-42.928, 19.193), (-40.037, 19.193), (-37.326, 19.193), (-37.326, 19.663)]
209;100;;;0;3,67;[460, 461, 462, 413];[(-37.326, 20.914), (-36.419, 20.914), (-36.419, 24.964), (-37.326, 24.964)]
210;14;;;0;0,96;[413, 462, 464, 463];[(-37.326, 24.964), (-36.419, 24.964), (-36.419, 26.024), (-37.326, 26.024)]
211;100;;;0;3,08;[415, 414, 481, 416, 417];[(-35.494, 20.043), (-35.494, 19.193), (-34.95, 19.193), (-31.874, 19.193), (-31.874, 20.043)]
212;1;;;0;1,21;[417, 416, 418, 419];[(-31.874, 20.043), (-31.874, 19.193), (-30.449, 19.193), (-30.449, 20.043)]
213;100;;;0;3,01;[419, 418, 420, 421];[(-30.449, 20.043), (-30.449, 19.193), (-26.916, 19.193), (-26.916, 20.043)]
214;100;;;0;0,16;[421, 420, 422, 423];[(-26.916, 20.043), (-26.916, 19.193), (-26.732, 19.193), (-26.732, 20.043)]
215;100;;;0;0,72;[423, 422, 424, 425];[(-26.732, 20.043), (-26.732, 19.193), (-26.435, 19.098), (-25.742, 20.893)]
216;1;;;0;0,72;[428, 426, 427, 429];[(-26.435, 18.886), (-26.916, 18.886), (-26.916, 17.391), (-26.435, 17.391)]
217;100;;;0;0,21;[429, 427, 430, 431];[(-26.435, 17.391), (-26.916, 17.391), (-26.916, 16.963), (-26.435, 16.963)]
218;100;;;0;0,13;[422, 420, 426, 428, 424];[(-26.732, 19.193), (-26.916, 19.193), (-26.916, 18.886), (-26.435, 18.886), (-26.435, 19.098)]
219;100;;;0;1,08;[275, 431, 430, 277];[(-26.459, 14.41), (-26.435, 16.963), (-26.916, 16.963), (-26.894, 14.791)]
220;1;;;0;12,48;[200, 202, 484, 483];[(-42.928, 19.193), (-42.928, 14.877), (-40.037, 14.878), (-40.037, 19.193)]
221;100;;;0;0,94;[425, 424, 432, 433];[(-25.742, 20.893), (-26.435, 19.098), (-25.228, 20.242), (-25.05, 20.988)]
222;100;;;0;6,01;[181, 425, 433, 185];[(-25.718, 29.685), (-25.742, 20.893), (-25.05, 20.988), (-25.036, 29.685)]
223;100;;;0;0,45;[433, 432, 434, 435];[(-25.05, 20.988), (-25.228, 20.242), (-24.541, 20.242), (-24.541, 20.988)]
224;1;;;0;1,01;[435, 434, 436, 437];[(-24.541, 20.988), (-24.541, 20.242), (-23.187, 20.242), (-23.187, 20.988)]
225;100;;;0;0,63;[437, 436, 438, 439];[(-23.187, 20.988), (-23.187, 20.242), (-22.337, 20.242), (-22.337, 20.988)]
226;100;;;0;0,27;[439, 438, 440, 441];[(-22.337, 20.988), (-22.337, 20.242), (-21.981, 20.242), (-21.981, 20.988)]
227;100;;;0;1,91;[441, 440, 442, 443];[(-21.981, 20.988), (-21.981, 20.242), (-19.42, 20.242), (-19.42, 20.988)]
228;100;;;0;0,49;[443, 442, 444, 445];[(-19.42, 20.988), (-19.42, 20.242), (-18.759, 20.242), (-18.759, 20.988)]
229;100;;;0;3,85;[267, 444, 442, 269];[(-18.771, 14.501), (-18.759, 20.242), (-19.42, 20.242), (-19.442, 14.41)]
230;100;;;0;0,09;[273, 271, 446, 447];[(-22.325, 14.41), (-21.999, 14.41), (-21.999, 14.7), (-22.325, 14.7)]
231;8;;;0;0,51;[447, 446, 448, 449];[(-22.325, 14.7), (-21.999, 14.7), (-21.999, 16.26), (-22.325, 16.26)]
232;100;;;0;0,22;[449, 448, 450, 451];[(-22.325, 16.26), (-21.999, 16.26), (-21.999, 16.949), (-22.325, 16.949)]
233;100;;;0;0,14;[451, 450, 452, 453];[(-22.325, 16.949), (-21.999, 16.949), (-21.999, 17.384), (-22.325, 17.384)]
234;100;;;0;0,55;[453, 452, 454, 455];[(-22.325, 17.384), (-21.999, 17.384), (-21.999, 19.07), (-22.325, 19.07)]
235;1;;;0;0,40;[438, 455, 454, 440];[(-22.337, 20.242), (-22.325, 19.07), (-21.999, 19.07), (-21.981, 20.242)]
236;100;;;0;0,07;[429, 431, 457, 456];[(-26.435, 17.391), (-26.435, 16.963), (-26.272, 16.963), (-26.272, 17.391)]
237;1;;;0;0,43;[456, 457, 459, 458];[(-26.272, 17.391), (-26.272, 16.963), (-25.275, 16.963), (-25.275, 17.391)]
238;100;;;0;1,27;[453, 458, 459, 451];[(-22.325, 17.384), (-25.275, 17.391), (-25.275, 16.963), (-22.325, 16.949)]
239;8;320;;0;10,50;[275, 273, 447, 449, 451, 459, 457, 431];[(-26.459, 14.41), (-22.325, 14.41), (-22.325, 14.7), (-22.325, 16.26), (-22.325, 16.949), (-25.275, 16.963), (-26.272, 16.963), (-26.435, 16.963)]
240;1;;;0;11,03;[428, 429, 456, 458, 453, 455, 438, 436, 434, 432, 424];[(-26.435, 18.886), (-26.435, 17.391), (-26.272, 17.391), (-25.275, 17.391), (-22.325, 17.384), (-22.325, 19.07), (-22.337, 20.242), (-23.187, 20.242), (-24.541, 20.242), (-25.228, 20.242), (-26.435, 19.098)]
241;8;321;;0;14,96;[269, 442, 440, 454, 452, 450, 448, 446, 271];[(-19.442, 14.41), (-19.42, 20.242), (-21.981, 20.242), (-21.999, 19.07), (-21.999, 17.384), (-21.999, 16.949), (-21.999, 16.26), (-21.999, 14.7), (-21.999, 14.41)]
242;100;;;0;2,75;[379, 378, 412, 414, 415, 461, 460];[(-37.326, 19.663), (-37.326, 19.193), (-36.419, 19.193), (-35.494, 19.193), (-35.494, 20.043), (-36.419, 20.914), (-37.326, 20.914)]
243;100;;;0;3,18;[193, 463, 464, 192];[(-37.353, 29.564), (-37.326, 26.024), (-36.419, 26.024), (-36.461, 29.564)]
244;14;319а;;0;55,43;[195, 198, 379, 460, 413, 463, 193];[(-42.928, 29.564), (-42.928, 19.663), (-37.326, 19.663), (-37.326, 20.914), (-37.326, 24.964), (-37.326, 26.024), (-37.353, 29.564)]
245;8;319;аудитория;0;113,47;[183, 187, 189, 192, 464, 462, 461, 415, 417, 419, 421, 423, 425, 181];[(-26.791, 30.833), (-35.494, 30.833), (-36.461, 29.7), (-36.461, 29.564), (-36.419, 26.024), (-36.419, 24.964), (-36.419, 20.914), (-35.494, 20.043), (-31.874, 20.043), (-30.449, 20.043), (-26.916, 20.043), (-26.732, 20.043), (-25.742, 20.893), (-25.718, 29.685)]
246;100;;;0;1,36;[443, 445, 466, 465];[(-19.42, 20.988), (-18.759, 20.988), (-18.759, 23.043), (-19.42, 23.043)]
247;100;;;0;0,47;[465, 466, 468, 467];[(-19.42, 23.043), (-18.759, 23.043), (-18.759, 23.753), (-19.42, 23.753)]
248;100;;;0;0,18;[467, 468, 470, 469];[(-19.42, 23.753), (-18.759, 23.753), (-18.759, 24.025), (-19.42, 24.025)]
249;1;;;0;1,78;[469, 470, 472, 471];[(-19.42, 24.025), (-18.759, 24.025), (-18.759, 26.715), (-19.42, 26.715)]
250;100;;;0;0,10;[471, 472, 474, 473];[(-19.42, 26.715), (-18.759, 26.715), (-18.759, 26.866), (-19.42, 26.866)]
251;100;;;0;0,64;[473, 474, 476, 475];[(-19.42, 26.866), (-18.759, 26.866), (-18.245, 27.561), (-19.42, 27.561)]
252;100;;;0;2,51;[170, 475, 476, 172, 169];[(-19.462, 29.685), (-19.42, 27.561), (-18.245, 27.561), (-18.276, 29.685), (-18.593, 29.685)]
253;1;;;0;48,85;[176, 179, 185, 433, 435, 437, 439, 441, 443, 465, 467, 469, 471, 473, 475, 170];[(-19.931, 29.685), (-21.668, 29.685), (-25.036, 29.685), (-25.05, 20.988), (-24.541, 20.988), (-23.187, 20.988), (-22.337, 20.988), (-21.981, 20.988), (-19.42, 20.988), (-19.42, 23.043), (-19.42, 23.753), (-19.42, 24.025), (-19.42, 26.715), (-19.42, 26.866), (-19.42, 27.561), (-19.462, 29.685)]
254;100;;;0;2,21;[476, 474, 485, 486];[(-18.245, 27.561), (-18.759, 26.866), (-15.329, 26.866), (-15.329, 27.561)]
255;1;;;0;8,09;[478, 477, 306, 303];[(-24.037, -0.436), (-24.037, -4.637), (-22.111, -4.637), (-22.111, -0.436)]
256;9;;2;1;21,39;[480, 479, 312, 310, 477, 478];[(-29.129, -0.436), (-29.129, -4.636), (-24.937, -4.637), (-24.272, -4.637), (-24.037, -4.637), (-24.037, -0.436)]
257;1;;;0;34,85;[481, 482, 299, 296, 289, 293, 292, 291, 290, 286, 279, 277, 430, 427, 426, 420, 418, 416];[(-34.95, 19.193), (-34.95, 14.878), (-33.82, 14.879), (-32.428, 14.879), (-31.84, 14.879), (-31.84, 15.028), (-31.683, 15.028), (-30.975, 15.028), (-30.739, 15.028), (-30.739, 14.879), (-30.739, 14.791), (-26.894, 14.791), (-26.916, 16.963), (-26.916, 17.391), (-26.916, 18.886), (-26.916, 19.193), (-30.449, 19.193), (-31.874, 19.193)]
258;1;;;0;0,92;[486, 485, 487, 488];[(-15.329, 27.561), (-15.329, 26.866), (-14.006, 26.866), (-14.006, 27.561)]
259;100;;;0;1,92;[488, 487, 489, 490];[(-14.006, 27.561), (-14.006, 26.866), (-11.249, 26.866), (-11.249, 27.561)]
260;100;;;0;0,25;[490, 489, 491, 492];[(-11.249, 27.561), (-11.249, 26.866), (-10.887, 26.866), (-10.887, 27.561)]
261;100;;;0;1,59;[492, 491, 493, 494];[(-10.887, 27.561), (-10.887, 26.866), (-8.602, 26.866), (-8.602, 27.561)]
262;1;;;0;0,88;[494, 493, 495, 496];[(-8.602, 27.561), (-8.602, 26.866), (-7.333, 26.866), (-7.333, 27.561)]
263;100;;;0;0,52;[496, 495, 497, 498];[(-7.333, 27.561), (-7.333, 26.866), (-6.589, 26.866), (-6.589, 27.561)]
264;100;;;0;0,28;[498, 497, 499, 500];[(-6.589, 27.561), (-6.589, 26.866), (-6.19, 26.866), (-6.19, 27.561)]
265;100;;;0;0,27;[500, 499, 501, 502];[(-6.19, 27.561), (-6.19, 26.866), (-5.818, 26.8), (-5.818, 27.561)]
266;100;;;0;0,68;[502, 501, 503, 504];[(-5.818, 27.561), (-5.818, 26.8), (-4.921, 26.8), (-4.921, 27.561)]
267;1;;;0;0,97;[504, 503, 505, 506];[(-4.921, 27.561), (-4.921, 26.8), (-3.652, 26.8), (-3.652, 27.561)]
268;100;;;0;0,70;[506, 505, 507, 508];[(-3.652, 27.561), (-3.652, 26.8), (-2.727, 26.8), (-2.727, 27.561)]
269;100;;;0;0,25;[508, 507, 509, 510];[(-2.727, 27.561), (-2.727, 26.8), (-2.401, 26.8), (-2.401, 27.561)]
270;100;;;0;4,26;[510, 509, 511, 512];[(-2.401, 27.561), (-2.401, 26.8), (3.202, 26.8), (3.202, 27.561)]
271;100;;;0;0,58;[512, 511, 513, 514];[(3.202, 27.561), (3.202, 26.8), (3.964, 26.8), (3.964, 27.561)]
272;100;;;0;0,77;[512, 514, 516, 515];[(3.202, 27.561), (3.964, 27.561), (3.964, 28.576), (3.202, 28.576)]
273;1;;;0;0,90;[515, 516, 518, 517];[(3.202, 28.576), (3.964, 28.576), (3.964, 29.755), (3.202, 29.755)]
274;100;;;0;4,68;[145, 517, 518, 143];[(3.216, 35.979), (3.202, 29.755), (3.964, 29.755), (3.959, 35.979)]
275;100;;;0;0,23;[513, 511, 519, 520];[(3.964, 26.8), (3.202, 26.8), (3.202, 26.503), (3.964, 26.503)]
276;1;;;0;1,93;[520, 519, 521, 522];[(3.964, 26.503), (3.202, 26.503), (3.202, 23.964), (3.964, 23.964)]
277;100;;;0;0,11;[522, 521, 523, 524];[(3.964, 23.964), (3.202, 23.964), (3.202, 23.819), (3.964, 23.819)]
278;100;;;0;0,49;[524, 523, 525, 526];[(3.964, 23.819), (3.202, 23.819), (3.311, 23.13), (3.964, 23.13)]
279;100;;;0;3,31;[468, 466, 527, 528];[(-18.759, 23.753), (-18.759, 23.043), (-14.099, 23.043), (-14.099, 23.753)]
280;1;;;0;0,97;[528, 527, 529, 530];[(-14.099, 23.753), (-14.099, 23.043), (-12.739, 23.043), (-12.739, 23.753)]
281;100;;;0;4,39;[530, 529, 531, 532];[(-12.739, 23.753), (-12.739, 23.043), (-6.556, 23.043), (-6.556, 23.753)]
282;100;;;0;0,59;[532, 531, 533, 534];[(-6.556, 23.753), (-6.556, 23.043), (-5.795, 22.906), (-5.795, 23.753)]
283;100;;;0;0,06;[532, 534, 536, 535];[(-6.556, 23.753), (-5.795, 23.753), (-5.795, 23.838), (-6.556, 23.838)]
284;100;;;0;0,13;[535, 536, 538, 537];[(-6.556, 23.838), (-5.795, 23.838), (-5.795, 24.014), (-6.556, 24.014)]
285;100;;;0;0,04;[501, 499, 540, 541];[(-5.818, 26.8), (-6.19, 26.866), (-6.19, 26.714), (-5.818, 26.714)]
286;100;;;0;0,06;[499, 497, 539, 540];[(-6.19, 26.866), (-6.589, 26.866), (-6.589, 26.714), (-6.19, 26.714)]
287;1;;;0;0,86;[544, 542, 543, 545];[(-4.871, 23.838), (-4.871, 22.906), (-3.948, 22.906), (-3.948, 23.838)]
288;100;;;0;1,01;[545, 543, 546, 547];[(-3.948, 23.838), (-3.948, 22.906), (-2.867, 22.906), (-2.867, 23.838)]
289;100;;;0;0,86;[534, 533, 542, 544, 536];[(-5.795, 23.753), (-5.795, 22.906), (-4.871, 22.906), (-4.871, 23.838), (-5.795, 23.838)]
290;100;;;0;0,12;[547, 546, 548, 549];[(-2.867, 23.838), (-2.867, 22.906), (-2.72, 23.095), (-2.72, 23.838)]
291;100;;;0;0,65;[549, 548, 550, 551];[(-2.72, 23.838), (-2.72, 23.095), (-1.839, 23.095), (-1.839, 23.838)]
292;1;;;0;0,69;[551, 550, 552, 553];[(-1.839, 23.838), (-1.839, 23.095), (-0.915, 23.095), (-0.915, 23.838)]
293;100;;;0;0,76;[553, 552, 554, 555];[(-0.915, 23.838), (-0.915, 23.095), (0.113, 23.095), (0.113, 23.838)]
294;100;;;0;0,23;[555, 554, 556, 557];[(0.113, 23.838), (0.113, 23.095), (0.428, 23.095), (0.428, 23.838)]
295;100;;;0;0,87;[557, 556, 558, 559];[(0.428, 23.838), (0.428, 23.095), (1.603, 23.095), (1.603, 23.838)]
296;1;;;0;0,68;[559, 558, 560, 561];[(1.603, 23.838), (1.603, 23.095), (2.516, 23.095), (2.516, 23.838)]
297;100;;;0;0,53;[523, 561, 560, 525];[(3.202, 23.819), (2.516, 23.838), (2.516, 23.095), (3.311, 23.13)]
298;100;;;0;2,80;[157, 490, 492, 155];[(-11.215, 35.979), (-11.249, 27.561), (-10.887, 27.561), (-10.912, 35.979)]
299;100;;;0;3,00;[153, 500, 502, 151];[(-6.178, 35.979), (-6.19, 27.561), (-5.818, 27.561), (-5.838, 35.979)]
300;100;;;0;2,80;[149, 508, 510, 147];[(-2.74, 35.979), (-2.727, 27.561), (-2.401, 27.561), (-2.4, 35.979)]
301;14;317;;0;61,03;[159, 163, 165, 167, 171, 172, 476, 486, 488, 490, 157];[(-18.593, 35.979), (-18.593, 32.752), (-18.593, 31.075), (-18.593, 30.425), (-18.276, 30.425), (-18.276, 29.685), (-18.245, 27.561), (-15.329, 27.561), (-14.006, 27.561), (-11.249, 27.561), (-11.215, 35.979)]
302;8;316;аудитория;0;39,70;[155, 492, 494, 496, 498, 500, 153];[(-10.912, 35.979), (-10.887, 27.561), (-8.602, 27.561), (-7.333, 27.561), (-6.589, 27.561), (-6.19, 27.561), (-6.178, 35.979)]
303;14;315;;0;26,05;[151, 502, 504, 506, 508, 149];[(-5.838, 35.979), (-5.818, 27.561), (-4.921, 27.561), (-3.652, 27.561), (-2.727, 27.561), (-2.74, 35.979)]
304;8;314;аудитория;0;47,21;[147, 510, 512, 515, 517, 145];[(-2.4, 35.979), (-2.401, 27.561), (3.202, 27.561), (3.202, 28.576), (3.202, 29.755), (3.216, 35.979)]
305;1;;;0;66,69;[468, 528, 530, 532, 535, 537, 538, 536, 544, 545, 547, 549, 551, 553, 555, 557, 559, 561, 523, 521, 519, 511, 509, 507, 505, 503, 501, 541, 540, 539, 497, 495, 493, 491, 489, 487, 485, 474, 472, 470];[(-18.759, 23.753), (-14.099, 23.753), (-12.739, 23.753), (-6.556, 23.753), (-6.556, 23.838), (-6.556, 24.014), (-5.795, 24.014), (-5.795, 23.838), (-4.871, 23.838), (-3.948, 23.838), (-2.867, 23.838), (-2.72, 23.838), (-1.839, 23.838), (-0.915, 23.838), (0.113, 23.838), (0.428, 23.838), (1.603, 23.838), (2.516, 23.838), (3.202, 23.819), (3.202, 23.964), (3.202, 26.503), (3.202, 26.8), (-2.401, 26.8), (-2.727, 26.8), (-3.652, 26.8), (-4.921, 26.8), (-5.818, 26.8), (-5.818, 26.714), (-6.19, 26.714), (-6.589, 26.714), (-6.589, 26.866), (-7.333, 26.866), (-8.602, 26.866), (-10.887, 26.866), (-11.249, 26.866), (-14.006, 26.866), (-15.329, 26.866), (-18.759, 26.866), (-18.759, 26.715), (-18.759, 24.025)]
306;100;;;0;6,45;[265, 533, 531, 264];[(-5.825, 14.501), (-5.795, 22.906), (-6.556, 23.043), (-6.586, 14.501)]
307;8;322;аудитория;0;104,14;[264, 531, 529, 527, 466, 445, 444, 267];[(-6.586, 14.501), (-6.556, 23.043), (-12.739, 23.043), (-14.099, 23.043), (-18.759, 23.043), (-18.759, 20.988), (-18.759, 20.242), (-18.771, 14.501)]
308;100;;;0;2,34;[265, 263, 562, 563];[(-5.825, 14.501), (-5.825, 13.703), (-2.888, 13.703), (-2.888, 14.501)]
309;100;;;0;0,14;[563, 562, 564, 565];[(-2.888, 14.501), (-2.888, 13.703), (-2.707, 13.703), (-2.707, 14.501)]
310;100;;;0;2,24;[565, 564, 566, 567];[(-2.707, 14.501), (-2.707, 13.703), (0.104, 13.703), (0.104, 14.501)]
311;100;;;0;0,25;[567, 566, 568, 569];[(0.104, 14.501), (0.104, 13.703), (0.412, 13.703), (0.412, 14.501)]
312;100;;;0;2,38;[569, 568, 570, 571];[(0.412, 14.501), (0.412, 13.703), (3.484, 13.703), (3.295, 14.501)]
313;100;;;0;0,46;[571, 570, 572, 573];[(3.295, 14.501), (3.484, 13.703), (3.969, 13.703), (3.969, 14.501)]
314;100;;;0;5,72;[525, 571, 573, 526];[(3.311, 23.13), (3.295, 14.501), (3.969, 14.501), (3.964, 23.13)]
315;100;;;0;1,39;[546, 563, 565, 548];[(-2.867, 22.906), (-2.888, 14.501), (-2.707, 14.501), (-2.72, 23.095)]
316;100;;;0;2,68;[554, 567, 569, 556];[(0.113, 23.095), (0.104, 14.501), (0.412, 14.501), (0.428, 23.095)]
317;2;323;;0;24,65;[533, 265, 563, 546, 543, 542];[(-5.795, 22.906), (-5.825, 14.501), (-2.888, 14.501), (-2.867, 22.906), (-3.948, 22.906), (-4.871, 22.906)]
318;3;;;0;24,25;[548, 565, 567, 554, 552, 550];[(-2.72, 23.095), (-2.707, 14.501), (0.104, 14.501), (0.113, 23.095), (-0.915, 23.095), (-1.839, 23.095)]
319;3;;;0;24,79;[556, 569, 571, 525, 560, 558];[(0.428, 23.095), (0.412, 14.501), (3.295, 14.501), (3.311, 23.13), (2.516, 23.095), (1.603, 23.095)]
320;100;;;0;6,25;[241, 239, 574, 575, 826, 824];[(-5.825, -20.324), (-5.825, -21.015), (3.226, -21.015), (3.226, -20.324), (1.214, -20.324), (-3.147, -20.324)]
321;100;;;0;0,57;[575, 574, 576, 577];[(3.226, -20.324), (3.226, -21.015), (4.057, -21.015), (4.057, -20.324)]
322;100;;;0;0,24;[575, 577, 579, 578];[(3.226, -20.324), (4.057, -20.324), (4.057, -20.037), (3.226, -20.037)]
323;100;;;0;0,20;[576, 574, 580, 581];[(4.057, -21.015), (3.226, -21.015), (3.226, -21.256), (4.057, -21.256)]
324;100;;;0;0,19;[582, 583, 588, 589, 585, 584];[(7.38, -21.015), (7.38, -21.256), (7.597, -21.256), (7.942, -21.256), (8.159, -21.256), (8.159, -21.015)]
325;100;;;0;0,56;[582, 584, 587, 586];[(7.38, -21.015), (8.159, -21.015), (8.159, -20.293), (7.38, -20.293)]
326;1;;;0;0,29;[589, 588, 590, 591];[(7.942, -21.256), (7.597, -21.256), (7.597, -22.109), (7.942, -22.109)]
327;100;;;0;0,21;[591, 590, 592, 593];[(7.942, -22.109), (7.597, -22.109), (7.597, -22.721), (7.942, -22.721)]
328;100;;;0;0,14;[593, 592, 594, 595];[(7.942, -22.721), (7.597, -22.721), (7.597, -23.113), (7.942, -23.113)]
329;100;;;0;0,59;[594, 592, 596, 597];[(7.597, -23.113), (7.597, -22.721), (6.096, -22.721), (6.096, -23.113)]
330;1;;;0;0,51;[597, 596, 598, 599];[(6.096, -23.113), (6.096, -22.721), (4.795, -22.721), (4.795, -23.113)]
331;100;;;0;0,40;[599, 598, 600, 601];[(4.795, -23.113), (4.795, -22.721), (3.777, -22.721), (3.777, -23.113)]
332;100;;;0;0,18;[601, 600, 602, 603];[(3.777, -23.113), (3.777, -22.721), (3.253, -22.721), (3.253, -23.009)]
333;100;;;0;0,81;[603, 602, 604, 605];[(3.253, -23.009), (3.253, -22.721), (0.441, -22.721), (0.441, -23.009)]
334;1;;;0;0,39;[605, 604, 606, 607];[(0.441, -23.009), (0.441, -22.721), (-0.903, -22.721), (-0.903, -23.009)]
335;100;;;0;1,40;[231, 607, 606, 233];[(-5.825, -22.991), (-0.903, -23.009), (-0.903, -22.721), (-5.825, -22.711)]
336;100;;;0;3,64;[7, 601, 603, 5];[(3.8, -29.975), (3.777, -23.113), (3.253, -23.009), (3.271, -29.975)]
337;100;;;0;0,90;[593, 595, 609, 608];[(7.942, -22.721), (7.942, -23.113), (10.224, -23.113), (10.224, -22.721)]
338;100;;;0;0,17;[608, 609, 611, 610];[(10.224, -22.721), (10.224, -23.113), (10.647, -23.113), (10.647, -22.721)]
339;100;;;0;0,36;[610, 611, 613, 612];[(10.647, -22.721), (10.647, -23.113), (11.569, -23.113), (11.569, -22.721)]
340;2;;;0;0,31;[612, 613, 615, 614];[(11.569, -22.721), (11.569, -23.113), (12.369, -23.113), (12.369, -22.721)]
341;100;;;0;0,18;[614, 615, 617, 616];[(12.369, -22.721), (12.369, -23.113), (12.838, -23.113), (12.838, -22.721)]
342;100;;;0;0,28;[616, 617, 619, 618];[(12.838, -22.721), (12.838, -23.113), (13.548, -23.113), (13.548, -22.721)]
343;100;;;0;0,70;[608, 610, 621, 620];[(10.224, -22.721), (10.647, -22.721), (10.647, -21.074), (10.224, -21.074)]
344;100;;;0;0,32;[620, 621, 623, 622];[(10.224, -21.074), (10.647, -21.074), (10.647, -20.319), (10.224, -20.319)]
