ID;roomID;roomNo;Description;areClosed;Area (m2);Vertex_Indices;World_Coords_XY
192;100;;;0;1,34;[396, 395, 406, 407];[(-9.357, 10.002), (-9.357, 10.448), (-12.352, 10.448), (-12.352, 10.002)]
193;100;;;0;1,15;[413, 412, 414, 415];[(-14.261, 10.002), (-14.261, 10.448), (-16.833, 10.448), (-16.833, 10.002)]
194;100;;;0;0,71;[20, 405, 404, 18];[(-3.391, 1.376), (-3.402, 3.59), (-3.706, 3.59), (-3.727, 1.376)]
195;1;;;0;0,40;[411, 410, 412, 413];[(-13.357, 10.002), (-13.357, 10.448), (-14.261, 10.448), (-14.261, 10.002)]
196;100;;;0;0,19;[415, 414, 416, 417];[(-16.833, 10.002), (-16.833, 10.448), (-17.249, 10.448), (-17.249, 10.002)]
197;100;;;0;0,07;[417, 416, 418, 419];[(-17.249, 10.002), (-17.249, 10.448), (-17.394, 10.448), (-17.394, 10.002)]
198;100;;;0;0,07;[419, 418, 420, 421];[(-17.394, 10.002), (-17.394, 10.448), (-17.547, 10.448), (-17.547, 10.002)]
199;100;;;0;0,05;[416, 414, 422, 423];[(-17.249, 10.448), (-16.833, 10.448), (-16.833, 10.579), (-17.249, 10.579)]
200;100;;;0;0,45;[421, 420, 424, 425];[(-17.547, 10.002), (-17.547, 10.448), (-18.56, 10.448), (-18.56, 10.002)]
201;1;;;0;0,41;[425, 424, 426, 427];[(-18.56, 10.002), (-18.56, 10.448), (-19.471, 10.448), (-19.471, 10.002)]
202;100;;;0;1,33;[427, 426, 428, 429];[(-19.471, 10.002), (-19.471, 10.448), (-22.452, 10.448), (-22.452, 10.002)]
203;100;;;0;0,08;[429, 428, 430, 431];[(-22.452, 10.002), (-22.452, 10.448), (-22.641, 10.448), (-22.641, 10.002)]
204;100;;;0;0,42;[431, 430, 432, 433];[(-22.641, 10.002), (-22.641, 10.448), (-23.588, 10.448), (-23.588, 10.002)]
205;1;;;0;0,40;[433, 432, 434, 435];[(-23.588, 10.002), (-23.588, 10.448), (-24.485, 10.448), (-24.485, 10.002)]
206;100;;;0;0,13;[435, 434, 436, 437];[(-24.485, 10.002), (-24.485, 10.448), (-24.776, 10.448), (-24.776, 10.002)]
207;100;;;0;0,07;[437, 436, 438, 439];[(-24.776, 10.002), (-24.776, 10.448), (-24.944, 10.448), (-24.944, 10.002)]
208;100;;;0;1,15;[439, 438, 440, 441];[(-24.944, 10.002), (-24.944, 10.448), (-27.509, 10.448), (-27.509, 10.002)]
209;100;;;0;0,21;[441, 440, 442, 443];[(-27.509, 10.002), (-27.509, 10.448), (-27.968, 10.448), (-27.968, 10.002)]
210;100;;;0;0,06;[442, 440, 444, 445];[(-27.968, 10.448), (-27.509, 10.448), (-27.509, 10.579), (-27.968, 10.579)]
211;100;;;0;0,04;[443, 442, 446, 447];[(-27.968, 10.002), (-27.968, 10.448), (-28.063, 10.448), (-28.063, 10.002)]
212;100;;;0;1,01;[441, 443, 449, 448];[(-27.509, 10.002), (-27.968, 10.002), (-27.968, 7.801), (-27.509, 7.801)]
213;100;;;0;0,19;[448, 449, 451, 450];[(-27.509, 7.801), (-27.968, 7.801), (-27.968, 7.385), (-27.509, 7.385)]
214;100;;;0;0,66;[302, 450, 451, 300];[(-27.483, 5.989), (-27.509, 7.385), (-27.968, 7.385), (-27.964, 5.989)]
215;100;;;0;1,66;[451, 449, 452, 453];[(-27.968, 7.385), (-27.968, 7.801), (-31.976, 7.801), (-31.976, 7.385)]
216;100;;;0;0,16;[453, 452, 454, 455];[(-31.976, 7.385), (-31.976, 7.801), (-32.369, 7.801), (-32.369, 7.385)]
217;100;;;0;0,82;[453, 455, 457, 456];[(-31.976, 7.385), (-32.369, 7.385), (-32.369, 5.301), (-31.976, 5.301)]
218;100;;;0;0,03;[454, 452, 458, 459];[(-32.369, 7.801), (-31.976, 7.801), (-31.976, 7.874), (-32.369, 7.874)]
219;1;;;0;0,36;[456, 457, 461, 460];[(-31.976, 5.301), (-32.369, 5.301), (-32.369, 4.398), (-31.976, 4.398)]
220;100;;;0;0,78;[460, 461, 463, 462];[(-31.976, 4.398), (-32.369, 4.398), (-32.369, 2.408), (-31.976, 2.408)]
221;100;;;0;0,16;[462, 463, 465, 464];[(-31.976, 2.408), (-32.369, 2.408), (-32.369, 2.008), (-31.976, 2.008)]
222;100;;;0;0,28;[464, 465, 467, 466];[(-31.976, 2.008), (-32.369, 2.008), (-32.369, 1.286), (-31.976, 1.286)]
223;1;;;0;0,37;[466, 467, 469, 468];[(-31.976, 1.286), (-32.369, 1.286), (-32.369, 0.353), (-31.976, 0.353)]
224;100;;;0;0,47;[468, 469, 471, 470];[(-31.976, 0.353), (-32.369, 0.353), (-32.369, -0.849), (-31.976, -0.849)]
225;100;;;0;0,18;[470, 471, 473, 472];[(-31.976, -0.849), (-32.369, -0.849), (-32.369, -1.301), (-31.976, -1.301)]
226;100;;;0;0,54;[472, 473, 475, 474];[(-31.976, -1.301), (-32.369, -1.301), (-32.369, -2.678), (-31.976, -2.678)]
227;100;;;0;0,08;[474, 475, 477, 476];[(-31.976, -2.678), (-32.369, -2.678), (-32.369, -2.889), (-31.976, -2.889)]
228;100;;;0;0,83;[296, 474, 476, 294];[(-27.964, -2.695), (-31.976, -2.678), (-31.976, -2.889), (-27.964, -2.899)]
229;100;;;0;2,59;[476, 477, 479, 478];[(-31.976, -2.889), (-32.369, -2.889), (-32.369, -9.478), (-31.976, -9.478)]
230;1;;;0;0,36;[478, 479, 481, 480];[(-31.976, -9.478), (-32.369, -9.478), (-32.369, -10.384), (-31.976, -10.384)]
231;100;;;0;1,03;[288, 480, 481, 286];[(-31.965, -12.904), (-31.976, -10.384), (-32.369, -10.384), (-32.387, -12.904)]
232;100;;;0;0,07;[473, 471, 482, 483];[(-32.369, -1.301), (-32.369, -0.849), (-32.518, -0.849), (-32.518, -1.301)]
233;100;;;0;0,06;[465, 463, 484, 485];[(-32.369, 2.008), (-32.369, 2.408), (-32.509, 2.408), (-32.509, 2.008)]
234;100;;;0;3,90;[282, 284, 487, 486];[(-34.77, -12.904), (-34.34, -12.904), (-34.34, -3.822), (-34.77, -3.822)]
235;1;;;0;0,40;[486, 487, 489, 488];[(-34.77, -3.822), (-34.34, -3.822), (-34.34, -2.895), (-34.77, -2.895)]
236;100;;;0;0,67;[488, 489, 491, 490];[(-34.77, -2.895), (-34.34, -2.895), (-34.34, -1.33), (-34.77, -1.33)]
237;100;;;0;0,21;[490, 491, 493, 492];[(-34.77, -1.33), (-34.34, -1.33), (-34.34, -0.84), (-34.77, -0.84)]
238;100;;;0;0,05;[492, 493, 495, 494];[(-34.77, -0.84), (-34.34, -0.84), (-34.34, -0.735), (-34.77, -0.735)]
239;1;;;0;1,14;[494, 495, 497, 496];[(-34.77, -0.735), (-34.34, -0.735), (-34.34, 1.914), (-34.77, 1.914)]
240;100;;;0;0,04;[496, 497, 499, 498];[(-34.77, 1.914), (-34.34, 1.914), (-34.34, 2.002), (-34.77, 2.002)]
241;100;;;0;0,16;[505, 500, 269, 257];[(-41.038, 1.326), (-41.042, -0.169), (-40.932, -0.169), (-40.932, 1.326)]
242;100;;;0;0,78;[506, 503, 502, 509];[(-34.893, 2.623), (-34.34, 2.623), (-34.34, 4.032), (-34.893, 4.032)]
243;100;;;0;2,32;[252, 504, 506, 250];[(-38.65, 2.0), (-34.893, 2.002), (-34.893, 2.623), (-38.65, 2.615)]
244;100;;;0;0,34;[501, 503, 506, 504, 498, 499];[(-34.34, 2.404), (-34.34, 2.623), (-34.893, 2.623), (-34.893, 2.002), (-34.77, 2.002), (-34.34, 2.002)]
245;100;;;0;0,04;[501, 499, 507, 508];[(-34.34, 2.404), (-34.34, 2.002), (-34.244, 2.002), (-34.244, 2.404)]
246;1;;;0;0,44;[509, 502, 510, 511];[(-34.893, 4.032), (-34.34, 4.032), (-34.34, 4.827), (-34.893, 4.827)]
247;100;;;0;0,11;[511, 510, 512, 513];[(-34.893, 4.827), (-34.34, 4.827), (-34.34, 5.034), (-34.893, 5.034)]
248;100;;;0;0,19;[513, 512, 514, 515];[(-34.893, 5.034), (-34.34, 5.034), (-34.34, 5.386), (-34.893, 5.386)]
249;100;;;0;0,40;[515, 514, 516, 517];[(-34.893, 5.386), (-34.34, 5.386), (-34.34, 6.108), (-34.893, 6.108)]
250;1;;;0;0,43;[517, 516, 518, 519];[(-34.893, 6.108), (-34.34, 6.108), (-34.34, 6.892), (-34.893, 6.892)]
251;100;;;0;0,40;[519, 518, 520, 521];[(-34.893, 6.892), (-34.34, 6.892), (-34.34, 7.62), (-34.893, 7.62)]
252;100;;;0;0,17;[521, 520, 522, 524, 523];[(-34.893, 7.62), (-34.34, 7.62), (-34.34, 7.924), (-34.748, 7.924), (-34.893, 7.924)]
253;100;;;0;0,03;[524, 522, 525, 526];[(-34.748, 7.924), (-34.34, 7.924), (-34.34, 8.003), (-34.748, 8.003)]
254;1;;;0;0,32;[526, 525, 527, 528];[(-34.748, 8.003), (-34.34, 8.003), (-34.34, 8.792), (-34.748, 8.792)]
255;100;;;0;0,49;[233, 528, 527, 231];[(-34.767, 10.0), (-34.748, 8.792), (-34.34, 8.792), (-34.359, 10.0)]
256;100;;;0;1,14;[244, 521, 523, 243];[(-38.65, 7.62), (-34.893, 7.62), (-34.893, 7.924), (-38.65, 7.923)]
257;100;;;0;1,32;[515, 529, 247, 513];[(-34.893, 5.386), (-38.65, 5.381), (-38.65, 5.029), (-34.893, 5.034)]
258;100;;;0;1,97;[277, 490, 492, 275];[(-38.807, -1.311), (-34.77, -1.33), (-34.77, -0.84), (-38.807, -0.825)]
259;100;;;0;0,08;[437, 439, 531, 530];[(-24.776, 10.002), (-24.944, 10.002), (-24.944, 9.512), (-24.776, 9.512)]
260;2;;;0;0,15;[530, 531, 533, 532];[(-24.776, 9.512), (-24.944, 9.512), (-24.944, 8.62), (-24.776, 8.62)]
261;100;;;0;0,46;[306, 532, 533, 304];[(-24.761, 5.989), (-24.776, 8.62), (-24.944, 8.62), (-24.939, 5.989)]
262;100;;;0;0,74;[310, 429, 431, 308];[(-22.452, 5.989), (-22.452, 10.002), (-22.641, 10.002), (-22.63, 5.989)]
263;100;;;0;0,64;[314, 419, 421, 312];[(-17.384, 5.989), (-17.394, 10.002), (-17.547, 10.002), (-17.551, 5.989)]
264;100;;;0;0,61;[0, 407, 409, 3];[(-12.351, 6.003), (-12.352, 10.002), (-12.505, 10.002), (-12.503, 6.003)]
265;100;;;0;1,78;[218, 220, 535, 534];[(-31.779, 12.83), (-31.779, 12.361), (-27.98, 12.361), (-27.98, 12.83)]
266;100;;;0;0,21;[534, 535, 537, 536];[(-27.98, 12.83), (-27.98, 12.361), (-27.529, 12.361), (-27.529, 12.83)]
267;100;;;0;0,05;[537, 535, 538, 539];[(-27.529, 12.361), (-27.98, 12.361), (-27.98, 12.246), (-27.529, 12.246)]
268;100;;;0;0,99;[536, 537, 541, 540];[(-27.529, 12.83), (-27.529, 12.361), (-25.42, 12.361), (-25.42, 12.83)]
269;1;;;0;0,43;[540, 541, 543, 542];[(-25.42, 12.83), (-25.42, 12.361), (-24.507, 12.361), (-24.507, 12.83)]
270;100;;;0;2,40;[542, 543, 545, 544];[(-24.507, 12.83), (-24.507, 12.361), (-19.376, 12.361), (-19.376, 12.83)]
271;1;;;0;0,41;[544, 545, 547, 546];[(-19.376, 12.83), (-19.376, 12.361), (-18.494, 12.361), (-18.494, 12.83)]
272;100;;;0;0,58;[546, 547, 549, 548];[(-18.494, 12.83), (-18.494, 12.361), (-17.256, 12.361), (-17.256, 12.83)]
273;100;;;0;0,06;[553, 549, 551, 554];[(-16.836, 12.361), (-17.256, 12.361), (-17.256, 12.228), (-16.836, 12.228)]
274;100;;;0;0,70;[213, 548, 550, 211];[(-17.258, 16.819), (-17.256, 12.83), (-17.077, 12.83), (-17.083, 16.819)]
275;100;;;0;0,20;[549, 553, 552, 550, 548];[(-17.256, 12.361), (-16.836, 12.361), (-16.836, 12.83), (-17.077, 12.83), (-17.256, 12.83)]
276;100;;;0;0,98;[552, 553, 556, 555];[(-16.836, 12.83), (-16.836, 12.361), (-14.737, 12.361), (-14.737, 12.83)]
277;1;;;0;0,42;[555, 556, 558, 557];[(-14.737, 12.83), (-14.737, 12.361), (-13.845, 12.361), (-13.845, 12.83)]
278;100;;;0;0,68;[557, 558, 560, 559];[(-13.845, 12.83), (-13.845, 12.361), (-12.387, 12.361), (-12.387, 12.83)]
279;100;;;0;0,16;[559, 560, 562, 561];[(-12.387, 12.83), (-12.387, 12.361), (-12.051, 12.361), (-12.051, 12.83)]
280;100;;;0;1,35;[209, 559, 561, 207];[(-12.39, 16.819), (-12.387, 12.83), (-12.051, 12.83), (-12.047, 16.819)]
281;100;;;0;0,42;[561, 562, 564, 563];[(-12.051, 12.83), (-12.051, 12.361), (-11.149, 12.361), (-11.149, 12.83)]
282;1;;;0;0,44;[563, 564, 566, 565];[(-11.149, 12.83), (-11.149, 12.361), (-10.215, 12.361), (-10.215, 12.83)]
283;100;;;0;1,34;[565, 566, 568, 567];[(-10.215, 12.83), (-10.215, 12.361), (-7.35, 12.361), (-7.35, 12.83)]
284;100;;;0;1,41;[205, 573, 572, 203];[(-7.332, 16.819), (-7.322, 12.83), (-6.973, 12.83), (-6.976, 16.819)]
285;100;;;0;0,19;[567, 568, 570, 569, 572, 573];[(-7.35, 12.83), (-7.35, 12.361), (-6.945, 12.361), (-6.945, 12.83), (-6.973, 12.83), (-7.322, 12.83)]
286;100;;;0;0,37;[569, 570, 575, 576];[(-6.945, 12.83), (-6.945, 12.361), (-6.15, 12.361), (-6.15, 12.83)]
287;100;;;0;0,06;[370, 368, 371, 577, 578, 372];[(-7.363, 10.448), (-6.951, 10.448), (-6.951, 10.582), (-7.091, 10.582), (-7.203, 10.582), (-7.363, 10.582)]
288;100;;;0;0,05;[570, 568, 571, 579, 580, 574];[(-6.945, 12.361), (-7.35, 12.361), (-7.35, 12.24), (-7.193, 12.24), (-7.082, 12.24), (-6.945, 12.24)]
289;1;;;0;0,13;[583, 582, 581, 584];[(-7.201, 10.812), (-7.09, 10.812), (-7.083, 11.99), (-7.195, 11.99)]
290;100;;;0;0,03;[583, 578, 577, 582];[(-7.201, 10.812), (-7.203, 10.582), (-7.091, 10.582), (-7.09, 10.812)]
291;100;;;0;0,03;[579, 584, 581, 580];[(-7.193, 12.24), (-7.195, 11.99), (-7.083, 11.99), (-7.082, 12.24)]
292;100;;;0;0,27;[586, 585, 587, 588];[(-5.221, 12.83), (-5.221, 12.361), (-4.644, 12.361), (-4.644, 12.83)]
293;100;;;0;0,10;[588, 587, 589, 590];[(-4.644, 12.83), (-4.644, 12.361), (-4.425, 12.361), (-4.425, 12.83)]
294;100;;;0;0,29;[590, 589, 591, 592];[(-4.425, 12.83), (-4.425, 12.361), (-3.812, 12.361), (-3.812, 12.83)]
295;1;;;0;0,42;[592, 591, 593, 594];[(-3.812, 12.83), (-3.812, 12.361), (-2.913, 12.361), (-2.913, 12.83)]
296;100;;;0;0,38;[594, 593, 595, 596];[(-2.913, 12.83), (-2.913, 12.361), (-2.111, 12.361), (-2.111, 12.83)]
297;100;;;0;0,17;[596, 595, 597, 598];[(-2.111, 12.83), (-2.111, 12.361), (-1.741, 12.361), (-1.741, 12.83)]
298;100;;;0;1,51;[197, 596, 598, 195];[(-2.122, 16.819), (-2.111, 12.83), (-1.741, 12.83), (-1.736, 16.819)]
299;100;;;0;0,87;[201, 588, 590, 199];[(-4.636, 16.819), (-4.644, 12.83), (-4.425, 12.83), (-4.418, 16.819)]
300;100;;;0;0,04;[598, 597, 599, 600];[(-1.741, 12.83), (-1.741, 12.361), (-1.665, 12.361), (-1.665, 12.83)]
301;100;;;0;0,53;[30, 32, 602, 601];[(2.362, 1.376), (2.602, 1.376), (2.602, 3.583), (2.362, 3.583)]
302;100;;;0;0,13;[601, 602, 604, 603];[(2.362, 3.583), (2.602, 3.583), (2.602, 4.275), (2.463, 4.275)]
303;100;;;0;0,20;[601, 603, 606, 605];[(2.362, 3.583), (2.463, 4.275), (2.121, 4.275), (2.121, 3.583)]
304;100;;;0;0,14;[604, 602, 607, 608];[(2.602, 4.275), (2.602, 3.583), (2.807, 3.583), (2.807, 4.275)]
305;100;;;0;0,33;[603, 604, 610, 609];[(2.463, 4.275), (2.602, 4.275), (2.602, 6.649), (2.463, 6.649)]
306;100;;;0;0,06;[609, 610, 612, 617, 611];[(2.463, 6.649), (2.602, 6.649), (2.602, 7.102), (2.532, 7.102), (2.463, 7.102)]
307;100;;;0;0,06;[612, 610, 613, 614];[(2.602, 7.102), (2.602, 6.649), (2.739, 6.649), (2.739, 7.102)]
308;100;;;0;0,02;[609, 611, 616, 615];[(2.463, 6.649), (2.463, 7.102), (2.427, 7.102), (2.427, 6.649)]
309;100;;;0;0,09;[611, 617, 619, 618];[(2.463, 7.102), (2.532, 7.102), (2.532, 8.405), (2.463, 8.405)]
310;100;;;0;0,85;[631, 637, 639, 633, 628, 627, 620, 618, 619, 622, 623, 626];[(2.707, 9.722), (2.707, 10.033), (1.535, 10.033), (1.535, 9.583), (2.297, 9.583), (2.297, 9.406), (2.463, 9.406), (2.463, 8.405), (2.532, 8.405), (2.707, 8.405), (2.707, 9.406), (2.707, 9.583)]
311;100;;;0;0,23;[641, 634, 638, 636];[(2.917, 10.033), (2.917, 9.856), (4.221, 9.856), (4.221, 10.033)]
312;100;;;0;0,04;[636, 638, 621, 635];[(4.221, 10.033), (4.221, 9.856), (4.425, 9.856), (4.425, 10.033)]
313;100;;;0;0,02;[625, 621, 632, 630];[(4.609, 9.856), (4.425, 9.856), (4.425, 9.727), (4.609, 9.727)]
314;100;;;0;0,03;[635, 621, 625, 624];[(4.425, 10.033), (4.425, 9.856), (4.609, 9.856), (4.609, 10.033)]
315;100;;;0;0,08;[643, 630, 644, 645];[(5.153, 9.727), (4.609, 9.727), (4.609, 9.571), (5.153, 9.571)]
316;100;;;0;0,03;[629, 642, 647, 646];[(5.153, 10.033), (5.153, 9.856), (5.309, 9.856), (5.309, 10.033)]
317;1;;;0;0,19;[649, 650, 652, 651];[(6.015, 10.033), (6.015, 9.856), (7.059, 9.856), (7.059, 10.033)]
318;100;;;0;0,10;[624, 625, 642, 629];[(4.609, 10.033), (4.609, 9.856), (5.153, 9.856), (5.153, 10.033)]
319;100;;;0;0,13;[646, 647, 650, 649];[(5.309, 10.033), (5.309, 9.856), (6.015, 9.856), (6.015, 10.033)]
320;100;;;0;0,07;[625, 630, 643, 642];[(4.609, 9.856), (4.609, 9.727), (5.153, 9.727), (5.153, 9.856)]
321;100;;;0;0,14;[651, 652, 654, 653];[(7.059, 10.033), (7.059, 9.856), (7.84, 9.856), (7.84, 10.033)]
322;100;;;0;0,24;[51, 656, 665, 50];[(8.354, 5.987), (8.357, 6.646), (8.001, 6.646), (7.985, 5.987)]
323;100;;;0;0,07;[637, 631, 640, 634, 641];[(2.707, 10.033), (2.707, 9.722), (2.917, 9.722), (2.917, 9.856), (2.917, 10.033)]
324;100;;;0;0,02;[642, 643, 648, 647];[(5.153, 9.856), (5.153, 9.727), (5.309, 9.727), (5.309, 9.856)]
325;100;;;0;0,16;[660, 663, 665, 656];[(8.357, 7.098), (8.001, 7.098), (8.001, 6.646), (8.357, 6.646)]
326;100;;;0;0,84;[664, 661, 663, 660];[(8.357, 9.452), (8.001, 9.452), (8.001, 7.098), (8.357, 7.098)]
327;100;;;0;0,16;[659, 658, 668, 669];[(7.921, 10.405), (8.357, 10.405), (8.357, 10.763), (7.921, 10.763)]
328;100;;;0;0,16;[655, 662, 658, 659];[(7.921, 10.033), (8.357, 10.033), (8.357, 10.405), (7.921, 10.405)]
329;100;;;0;0,30;[655, 653, 654, 657, 661, 664, 662];[(7.921, 10.033), (7.84, 10.033), (7.84, 9.856), (7.84, 9.452), (8.001, 9.452), (8.357, 9.452), (8.357, 10.033)]
330;100;;;0;0,07;[665, 663, 666, 667];[(8.001, 6.646), (8.001, 7.098), (7.84, 7.098), (7.84, 6.646)]
331;1;;;0;0,52;[669, 668, 670, 671];[(7.921, 10.763), (8.357, 10.763), (8.357, 11.96), (7.921, 11.96)]
332;100;;;0;0,18;[671, 670, 672, 673];[(7.921, 11.96), (8.357, 11.96), (8.357, 12.382), (7.921, 12.382)]
333;100;;;0;0,22;[673, 672, 674, 756, 675];[(7.921, 12.382), (8.357, 12.382), (8.395, 12.856), (8.284, 12.856), (7.921, 12.856)]
334;100;;;0;1,08;[674, 672, 676, 677];[(8.395, 12.856), (8.357, 12.382), (10.655, 12.382), (10.655, 12.856)]
335;100;;;0;0,05;[677, 676, 678, 679];[(10.655, 12.856), (10.655, 12.382), (10.764, 12.382), (10.764, 12.856)]
336;100;;;0;0,28;[679, 678, 680, 681];[(10.764, 12.856), (10.764, 12.382), (11.359, 12.382), (11.359, 12.856)]
337;1;;;0;0,42;[681, 680, 682, 683];[(11.359, 12.856), (11.359, 12.382), (12.249, 12.382), (12.249, 12.856)]
338;100;;;0;0,29;[683, 682, 684, 685];[(12.249, 12.856), (12.249, 12.382), (12.87, 12.382), (12.87, 12.856)]
339;100;;;0;0,05;[685, 684, 686, 687];[(12.87, 12.856), (12.87, 12.382), (12.985, 12.382), (12.985, 12.856)]
340;100;;;0;0,85;[687, 686, 688, 689];[(12.985, 12.856), (12.985, 12.382), (14.77, 12.382), (14.77, 12.856)]
341;1;;;0;0,42;[689, 688, 690, 691];[(14.77, 12.856), (14.77, 12.382), (15.659, 12.382), (15.659, 12.856)]
342;100;;;0;0,26;[691, 690, 692, 693];[(15.659, 12.856), (15.659, 12.382), (16.216, 12.382), (16.216, 12.856)]
343;100;;;0;0,05;[693, 692, 694, 695];[(16.216, 12.856), (16.216, 12.382), (16.319, 12.382), (16.319, 12.856)]
344;100;;;0;0,26;[695, 694, 696, 697];[(16.319, 12.856), (16.319, 12.382), (16.875, 12.382), (16.875, 12.856)]
345;1;;;0;0,47;[697, 696, 698, 699];[(16.875, 12.856), (16.875, 12.382), (17.873, 12.382), (17.873, 12.856)]
346;100;;;0;0,03;[699, 698, 700, 701];[(17.873, 12.856), (17.873, 12.382), (17.931, 12.382), (17.931, 12.856)]
347;100;;;0;0,05;[713, 712, 714, 715];[(22.904, 12.856), (22.904, 12.382), (23.019, 12.382), (23.019, 12.856)]
348;1;;;0;0,42;[717, 716, 718, 719];[(24.075, 12.856), (24.075, 12.382), (24.971, 12.382), (24.971, 12.856)]
349;100;;;0;0,24;[705, 703, 701, 700, 708, 711, 706, 707];[(18.142, 12.856), (18.085, 12.856), (17.931, 12.856), (17.931, 12.382), (17.931, 12.242), (18.315, 12.242), (18.315, 12.382), (18.315, 12.856)]
350;100;;;0;1,35;[707, 706, 710, 709];[(18.315, 12.856), (18.315, 12.382), (21.176, 12.382), (21.176, 12.856)]
351;1;;;0;0,45;[709, 710, 702, 704];[(21.176, 12.856), (21.176, 12.382), (22.117, 12.382), (22.117, 12.856)]
352;100;;;0;0,37;[704, 702, 712, 713];[(22.117, 12.856), (22.117, 12.382), (22.904, 12.382), (22.904, 12.856)]
353;100;;;0;0,50;[715, 714, 716, 717];[(23.019, 12.856), (23.019, 12.382), (24.075, 12.382), (24.075, 12.856)]
354;100;;;0;0,16;[719, 718, 720, 721];[(24.971, 12.856), (24.971, 12.382), (25.303, 12.382), (25.303, 12.856)]
355;100;;;0;0,05;[721, 720, 722, 723];[(25.303, 12.856), (25.303, 12.382), (25.418, 12.382), (25.418, 12.856)]
356;100;;;0;1,11;[723, 722, 724, 725];[(25.418, 12.856), (25.418, 12.382), (27.755, 12.382), (27.755, 12.856)]
357;100;;;0;0,05;[725, 724, 726, 727];[(27.755, 12.856), (27.755, 12.382), (27.87, 12.382), (27.87, 12.856)]
358;100;;;0;0,19;[727, 726, 728, 729];[(27.87, 12.856), (27.87, 12.382), (28.28, 12.382), (28.28, 12.856)]
359;100;;;0;0,20;[729, 728, 730, 731];[(28.28, 12.856), (28.28, 12.382), (28.696, 12.382), (28.696, 12.856)]
360;100;;;0;0,75;[731, 730, 732, 733];[(28.696, 12.856), (28.696, 12.382), (30.283, 12.382), (30.283, 12.856)]
361;1;;;0;0,43;[733, 732, 734, 735];[(30.283, 12.856), (30.283, 12.382), (31.186, 12.382), (31.186, 12.856)]
362;100;;;0;0,67;[139, 735, 734, 137];[(32.595, 12.859), (31.186, 12.856), (31.186, 12.382), (32.595, 12.378)]
363;100;;;0;0,06;[730, 728, 736, 737];[(28.696, 12.382), (28.28, 12.382), (28.28, 12.245), (28.696, 12.245)]
364;100;;;0;0,58;[673, 675, 739, 738];[(7.921, 12.382), (7.921, 12.856), (6.696, 12.856), (6.696, 12.382)]
365;1;;;0;0,42;[738, 739, 741, 740];[(6.696, 12.382), (6.696, 12.856), (5.807, 12.856), (5.807, 12.382)]
366;100;;;0;0,11;[740, 741, 743, 742];[(5.807, 12.382), (5.807, 12.856), (5.572, 12.856), (5.572, 12.382)]
367;100;;;0;0,12;[742, 743, 745, 744];[(5.572, 12.382), (5.572, 12.856), (5.318, 12.856), (5.318, 12.382)]
368;100;;;0;0,15;[744, 745, 747, 746];[(5.318, 12.382), (5.318, 12.856), (5.009, 12.856), (5.009, 12.382)]
369;1;;;0;0,42;[746, 747, 749, 748];[(5.009, 12.382), (5.009, 12.856), (4.13, 12.856), (4.13, 12.382)]
370;100;;;0;0,56;[748, 749, 751, 750];[(4.13, 12.382), (4.13, 12.856), (2.95, 12.856), (2.95, 12.382)]
371;100;;;0;0,20;[750, 751, 753, 752];[(2.95, 12.382), (2.95, 12.856), (2.533, 12.856), (2.533, 12.382)]
372;100;;;0;0,06;[752, 753, 755, 754];[(2.533, 12.382), (2.533, 12.856), (2.397, 12.856), (2.397, 12.382)]
373;100;;;0;1,67;[184, 753, 751, 182];[(2.54, 16.925), (2.533, 12.856), (2.95, 12.856), (2.942, 16.925)]
374;100;;;0;1,02;[178, 745, 743, 176];[(5.321, 16.925), (5.318, 12.856), (5.572, 12.856), (5.566, 16.925)]
375;100;;;0;0,44;[174, 756, 674, 172];[(8.285, 16.925), (8.284, 12.856), (8.395, 12.856), (8.39, 16.925)]
376;100;;;0;0,11;[677, 679, 758, 757];[(10.655, 12.856), (10.764, 12.856), (10.764, 13.828), (10.655, 13.828)]
377;8;;;0;0,09;[757, 758, 760, 759];[(10.655, 13.828), (10.764, 13.828), (10.764, 14.619), (10.655, 14.619)]
378;100;;;0;0,24;[170, 759, 760, 168];[(10.664, 16.925), (10.655, 14.619), (10.764, 14.619), (10.76, 16.925)]
379;100;;;0;0,45;[166, 685, 687, 164];[(12.867, 16.925), (12.87, 12.856), (12.985, 12.856), (12.972, 16.925)]
380;100;;;0;0,42;[162, 693, 695, 160];[(16.208, 16.925), (16.216, 12.856), (16.319, 12.856), (16.313, 16.925)]
381;100;;;0;0,26;[158, 703, 705, 156];[(18.07, 16.925), (18.085, 12.856), (18.142, 12.856), (18.14, 16.925)]
382;100;;;0;0,43;[154, 713, 715, 152];[(22.897, 16.925), (22.904, 12.856), (23.019, 12.856), (22.994, 16.925)]
383;100;;;0;0,07;[721, 723, 762, 761];[(25.303, 12.856), (25.418, 12.856), (25.418, 13.439), (25.303, 13.439)]
384;8;;;0;0,11;[761, 762, 764, 763];[(25.303, 13.439), (25.418, 13.439), (25.418, 14.416), (25.303, 14.416)]
385;100;;;0;0,28;[150, 763, 764, 148];[(25.311, 16.925), (25.303, 14.416), (25.418, 14.416), (25.416, 16.925)]
386;100;;;0;0,48;[146, 725, 727, 144];[(27.742, 16.925), (27.755, 12.856), (27.87, 12.856), (27.864, 16.925)]
387;100;;;0;0,32;[658, 662, 766, 765];[(8.357, 10.405), (8.357, 10.033), (9.226, 10.033), (9.226, 10.405)]
